0.4684666148105063,1.5315066964807516,0.5643329249458987,6.997921672286377,-0.0986995052234127,0.07499330351924849,0.14683807661767212,-0.06458833895304306
0.5541827113805389,1.3268154968656962,0.5428244998009021,4.463666752856129,0.2249911333770469,0.011284503134303847,0.39757533853281435,-0.2970000861894624
0.46755668268823086,1.3551827632575313,0.608459138858982,4.22174598141153,0.309906981973795,0.044917236742468836,0.1543948972683209,-0.1884126480781969
0.6046298054998424,1.415414630253893,0.5557894769574181,4.118875592549204,0.020756462489205263,-0.06696463025389288,0.2781214318808465,-0.18554225921587086
0.6726321286849755,1.3652375991190207,0.5768687782698634,4.0471196002056375,-0.2671618695961173,-0.053237599119020595,-0.09491621924944793,-0.2804529335389705
0.5525940281310944,1.3298270902155143,0.47245894678994566,3.8483732231864445,-0.16186920777051705,-0.02952709021551425,-0.24931711167880538,-0.015039889853111
0.47583207096578095,1.3184607540242654,0.3956817256143492,4.061712396712884,-0.29870529673053314,-0.002660754024265577,0.20210856448386094,-0.19504573004621717
0.24332785525921685,1.3335187207733556,0.5068226662104622,4.071239596018938,0.6207284301808456,-0.021768720773355676,0.2861017419953573,-0.4712395960189375
0.6354174074502777,1.3295842197840773,0.5647099713366003,3.628039648954547,-0.31497152429882325,-0.09013421978407732,0.12078881997296864,0.005293684378786523
0.19039074451275312,1.2593460910125134,0.5328417387387131,3.853438820387637,0.4606842969601063,0.00025390898748645085,-0.06374412052734602,-0.253438820387637
